rt_id;rt_code;rt_code_ext;rt_fo_code;rt_fo_ordr;rt_comment;rt_creadat;rt_majdate;rt_majsrc;rt_abddate;rt_abdsrc
716000001043;RT716000000620;;FO716000001546;1;;2022-08-29 00:00:00;;;;
716000001044;RT716000000620;;FO716000001558;2;;2022-08-29 00:00:00;;;;
716000001045;RT716000000620;;FO716000001258;3;;2022-08-29 00:00:00;;;;
716000001046;RT716000000620;;FO716000001402;4;;2022-08-29 00:00:00;;;;
716000001047;RT716000000621;;FO716000001547;1;;2022-08-29 00:00:00;;;;
716000001048;RT716000000621;;FO716000001259;2;;2022-08-29 00:00:00;;;;
716000001049;RT716000000621;;FO716000001559;3;;2022-08-29 00:00:00;;;;
716000001050;RT716000000621;;FO716000001403;4;;2022-08-29 00:00:00;;;;
716000001051;RT716000000622;;FO716000001548;1;;2022-08-29 00:00:00;;;;
716000001052;RT716000000622;;FO716000001560;2;;2022-08-29 00:00:00;;;;
716000001053;RT716000000622;;FO716000001260;3;;2022-08-29 00:00:00;;;;
716000001054;RT716000000622;;FO716000001404;4;;2022-08-29 00:00:00;;;;
716000001055;RT716000000623;;FO716000001561;1;;2022-08-29 00:00:00;;;;
716000001056;RT716000000623;;FO716000001261;2;;2022-08-29 00:00:00;;;;
716000001057;RT716000000624;;FO716000001562;1;;2022-08-29 00:00:00;;;;
716000001058;RT716000000624;;FO716000001262;2;;2022-08-29 00:00:00;;;;
716000001059;RT716000000625;;FO716000001563;1;;2022-08-29 00:00:00;;;;
716000001060;RT716000000625;;FO716000001263;2;;2022-08-29 00:00:00;;;;
716000001061;RT716000000626;;FO716000001564;1;;2022-08-29 00:00:00;;;;
716000001062;RT716000000626;;FO716000001264;2;;2022-08-29 00:00:00;;;;
716000001063;RT716000000627;;FO716000001265;1;;2022-08-29 00:00:00;;;;
716000001064;RT716000000627;;FO716000001565;2;;2022-08-29 00:00:00;;;;
716000001065;RT716000000628;;FO716000001266;1;;2022-08-29 00:00:00;;;;
716000001066;RT716000000628;;FO716000001566;2;;2022-08-29 00:00:00;;;;
716000001067;RT716000000629;;FO716000001591;1;;2022-08-29 00:00:00;;;;
716000001068;RT716000000629;;FO716000001267;2;;2022-08-29 00:00:00;;;;
716000001069;RT716000000629;;FO716000001567;3;;2022-08-29 00:00:00;;;;
716000001070;RT716000000630;;FO716000001592;1;;2022-08-29 00:00:00;;;;
716000001071;RT716000000630;;FO716000001268;2;;2022-08-29 00:00:00;;;;
716000001072;RT716000000630;;FO716000001568;3;;2022-08-29 00:00:00;;;;
716000001073;RT716000000631;;FO716000001593;1;;2022-08-29 00:00:00;;;;
716000001074;RT716000000631;;FO716000001569;2;;2022-08-29 00:00:00;;;;
716000001075;RT716000000631;;FO716000001269;3;;2022-08-29 00:00:00;;;;
716000001076;RT716000000632;;FO716000001594;1;;2022-08-29 00:00:00;;;;
716000001077;RT716000000632;;FO716000001570;2;;2022-08-29 00:00:00;;;;
716000001078;RT716000000632;;FO716000001270;3;;2022-08-29 00:00:00;;;;
716000001079;RT716000000633;;FO716000001571;1;;2022-08-29 00:00:00;;;;
716000001080;RT716000000633;;FO716000001271;2;;2022-08-29 00:00:00;;;;
716000001081;RT716000000633;;FO716000001595;3;;2022-08-29 00:00:00;;;;
716000001082;RT716000000634;;FO716000001572;1;;2022-08-29 00:00:00;;;;
716000001083;RT716000000634;;FO716000001272;2;;2022-08-29 00:00:00;;;;
716000001084;RT716000000634;;FO716000001596;3;;2022-08-29 00:00:00;;;;
716000001085;RT716000000635;;FO716000001273;1;;2022-08-29 00:00:00;;;;
716000001086;RT716000000635;;FO716000001597;2;;2022-08-29 00:00:00;;;;
716000001087;RT716000000635;;FO716000001573;3;;2022-08-29 00:00:00;;;;
716000001088;RT716000000635;;FO716000001621;4;;2022-08-29 00:00:00;;;;
716000001089;RT716000000636;;FO716000001274;1;;2022-08-29 00:00:00;;;;
716000001090;RT716000000636;;FO716000001622;2;;2022-08-29 00:00:00;;;;
716000001091;RT716000000636;;FO716000001574;3;;2022-08-29 00:00:00;;;;
716000001092;RT716000000636;;FO716000001598;4;;2022-08-29 00:00:00;;;;
716000001093;RT716000000637;;FO716000001575;1;;2022-08-29 00:00:00;;;;
716000001094;RT716000000637;;FO716000001275;2;;2022-08-29 00:00:00;;;;
716000001095;RT716000000637;;FO716000001599;3;;2022-08-29 00:00:00;;;;
716000001096;RT716000000637;;FO716000001623;4;;2022-08-29 00:00:00;;;;
716000001097;RT716000000638;;FO716000001276;1;;2022-08-29 00:00:00;;;;
716000001098;RT716000000638;;FO716000001624;2;;2022-08-29 00:00:00;;;;
716000001099;RT716000000638;;FO716000001600;3;;2022-08-29 00:00:00;;;;
716000001100;RT716000000638;;FO716000001576;4;;2022-08-29 00:00:00;;;;
716000001101;RT716000000639;;FO716000001601;1;;2022-08-29 00:00:00;;;;
716000001102;RT716000000639;;FO716000001625;2;;2022-08-29 00:00:00;;;;
716000001103;RT716000000639;;FO716000001577;3;;2022-08-29 00:00:00;;;;
716000001104;RT716000000639;;FO716000001277;4;;2022-08-29 00:00:00;;;;
716000001105;RT716000000640;;FO716000001626;1;;2022-08-29 00:00:00;;;;
716000001106;RT716000000640;;FO716000001278;2;;2022-08-29 00:00:00;;;;
716000001107;RT716000000640;;FO716000001578;3;;2022-08-29 00:00:00;;;;
716000001108;RT716000000640;;FO716000001602;4;;2022-08-29 00:00:00;;;;
716000001109;RT716000000641;;FO716000001633;1;;2022-08-29 00:00:00;;;;
716000001110;RT716000000641;;FO716000001279;2;;2022-08-29 00:00:00;;;;
716000001111;RT716000000642;;FO716000001634;1;;2022-08-29 00:00:00;;;;
716000001112;RT716000000642;;FO716000001280;2;;2022-08-29 00:00:00;;;;
716000001113;RT716000000643;;FO716000001635;1;;2022-08-29 00:00:00;;;;
716000001114;RT716000000643;;FO716000001281;2;;2022-08-29 00:00:00;;;;
716000001115;RT716000000644;;FO716000001282;1;;2022-08-29 00:00:00;;;;
716000001116;RT716000000644;;FO716000001636;2;;2022-08-29 00:00:00;;;;
716000001117;RT716000000645;;FO716000001637;1;;2022-08-29 00:00:00;;;;
716000001118;RT716000000645;;FO716000001283;2;;2022-08-29 00:00:00;;;;
716000001119;RT716000000646;;FO716000001284;1;;2022-08-29 00:00:00;;;;
716000001120;RT716000000646;;FO716000001638;2;;2022-08-29 00:00:00;;;;
716000001121;RT716000000647;;FO716000001285;1;;2022-08-29 00:00:00;;;;
716000001122;RT716000000647;;FO716000001639;2;;2022-08-29 00:00:00;;;;
716000001123;RT716000000647;;FO716000001663;3;;2022-08-29 00:00:00;;;;
716000001124;RT716000000648;;FO716000001664;1;;2022-08-29 00:00:00;;;;
716000001125;RT716000000648;;FO716000001286;2;;2022-08-29 00:00:00;;;;
716000001126;RT716000000648;;FO716000001640;3;;2022-08-29 00:00:00;;;;
716000001127;RT716000000649;;FO716000001287;1;;2022-08-29 00:00:00;;;;
716000001128;RT716000000649;;FO716000001641;2;;2022-08-29 00:00:00;;;;
716000001129;RT716000000649;;FO716000001665;3;;2022-08-29 00:00:00;;;;
716000001130;RT716000000650;;FO716000001642;1;;2022-08-29 00:00:00;;;;
716000001131;RT716000000650;;FO716000001666;2;;2022-08-29 00:00:00;;;;
716000001132;RT716000000650;;FO716000001288;3;;2022-08-29 00:00:00;;;;
716000001133;RT716000000651;;FO716000001289;1;;2022-08-29 00:00:00;;;;
716000001134;RT716000000651;;FO716000001643;2;;2022-08-29 00:00:00;;;;
716000001135;RT716000000651;;FO716000001667;3;;2022-08-29 00:00:00;;;;
716000001136;RT716000000652;;FO716000001644;1;;2022-08-29 00:00:00;;;;
716000001137;RT716000000652;;FO716000001290;2;;2022-08-29 00:00:00;;;;
716000001138;RT716000000652;;FO716000001668;3;;2022-08-29 00:00:00;;;;
716000001139;RT716000000653;;FO716000001645;1;;2022-08-29 00:00:00;;;;
716000001140;RT716000000653;;FO716000001669;2;;2022-08-29 00:00:00;;;;
716000001141;RT716000000653;;FO716000001291;3;;2022-08-29 00:00:00;;;;
716000001142;RT716000000653;;FO716000001693;4;;2022-08-29 00:00:00;;;;
716000001143;RT716000000654;;FO716000001646;1;;2022-08-29 00:00:00;;;;
716000001144;RT716000000654;;FO716000001292;2;;2022-08-29 00:00:00;;;;
716000001145;RT716000000654;;FO716000001694;3;;2022-08-29 00:00:00;;;;
716000001146;RT716000000654;;FO716000001670;4;;2022-08-29 00:00:00;;;;
716000001147;RT716000000655;;FO716000001293;1;;2022-08-29 00:00:00;;;;
716000001148;RT716000000655;;FO716000001671;2;;2022-08-29 00:00:00;;;;
716000001149;RT716000000655;;FO716000001695;3;;2022-08-29 00:00:00;;;;
716000001150;RT716000000655;;FO716000001647;4;;2022-08-29 00:00:00;;;;
716000001151;RT716000000656;;FO716000001294;1;;2022-08-29 00:00:00;;;;
716000001152;RT716000000656;;FO716000001696;2;;2022-08-29 00:00:00;;;;
716000001153;RT716000000656;;FO716000001648;3;;2022-08-29 00:00:00;;;;
716000001154;RT716000000656;;FO716000001672;4;;2022-08-29 00:00:00;;;;
716000001155;RT716000000657;;FO716000001295;1;;2022-08-29 00:00:00;;;;
716000001156;RT716000000657;;FO716000001697;2;;2022-08-29 00:00:00;;;;
716000001157;RT716000000657;;FO716000001673;3;;2022-08-29 00:00:00;;;;
716000001158;RT716000000657;;FO716000001649;4;;2022-08-29 00:00:00;;;;
716000001159;RT716000000658;;FO716000001674;1;;2022-08-29 00:00:00;;;;
716000001160;RT716000000658;;FO716000001296;2;;2022-08-29 00:00:00;;;;
716000001161;RT716000000658;;FO716000001698;3;;2022-08-29 00:00:00;;;;
716000001162;RT716000000658;;FO716000001650;4;;2022-08-29 00:00:00;;;;
716000001163;RT716000000659;;FO716000001699;1;;2022-08-29 00:00:00;;;;
716000001164;RT716000000659;;FO716000001723;2;;2022-08-29 00:00:00;;;;
716000001165;RT716000000659;;FO716000001675;3;;2022-08-29 00:00:00;;;;
716000001166;RT716000000659;;FO716000001297;4;;2022-08-29 00:00:00;;;;
716000001167;RT716000000659;;FO716000001651;5;;2022-08-29 00:00:00;;;;
716000001168;RT716000000660;;FO716000001676;1;;2022-08-29 00:00:00;;;;
716000001169;RT716000000660;;FO716000001724;2;;2022-08-29 00:00:00;;;;
716000001170;RT716000000660;;FO716000001700;3;;2022-08-29 00:00:00;;;;
716000001171;RT716000000660;;FO716000001652;4;;2022-08-29 00:00:00;;;;
716000001172;RT716000000660;;FO716000001298;5;;2022-08-29 00:00:00;;;;
716000001173;RT716000000661;;FO716000001677;1;;2022-08-29 00:00:00;;;;
716000001174;RT716000000661;;FO716000001725;2;;2022-08-29 00:00:00;;;;
716000001175;RT716000000661;;FO716000001701;3;;2022-08-29 00:00:00;;;;
716000001176;RT716000000661;;FO716000001653;4;;2022-08-29 00:00:00;;;;
716000001177;RT716000000661;;FO716000001299;5;;2022-08-29 00:00:00;;;;
716000001178;RT716000000662;;FO716000001702;1;;2022-08-29 00:00:00;;;;
716000001179;RT716000000662;;FO716000001726;2;;2022-08-29 00:00:00;;;;
716000001180;RT716000000662;;FO716000001654;3;;2022-08-29 00:00:00;;;;
716000001181;RT716000000662;;FO716000001300;4;;2022-08-29 00:00:00;;;;
716000001182;RT716000000662;;FO716000001678;5;;2022-08-29 00:00:00;;;;
716000001183;RT716000000663;;FO716000001679;1;;2022-08-29 00:00:00;;;;
716000001184;RT716000000663;;FO716000001655;2;;2022-08-29 00:00:00;;;;
716000001185;RT716000000663;;FO716000001727;3;;2022-08-29 00:00:00;;;;
716000001186;RT716000000663;;FO716000001301;4;;2022-08-29 00:00:00;;;;
716000001187;RT716000000663;;FO716000001703;5;;2022-08-29 00:00:00;;;;
716000001188;RT716000000664;;FO716000001656;1;;2022-08-29 00:00:00;;;;
716000001189;RT716000000664;;FO716000001728;2;;2022-08-29 00:00:00;;;;
716000001190;RT716000000664;;FO716000001302;3;;2022-08-29 00:00:00;;;;
716000001191;RT716000000664;;FO716000001680;4;;2022-08-29 00:00:00;;;;
716000001192;RT716000000664;;FO716000001704;5;;2022-08-29 00:00:00;;;;
716000001193;RT716000000665;;FO716000001729;1;;2022-08-29 00:00:00;;;;
716000001194;RT716000000665;;FO716000001303;2;;2022-08-29 00:00:00;;;;
716000001195;RT716000000666;;FO716000001730;1;;2022-08-29 00:00:00;;;;
716000001196;RT716000000666;;FO716000001304;2;;2022-08-29 00:00:00;;;;
716000001197;RT716000000667;;FO716000001731;1;;2022-08-29 00:00:00;;;;
716000001198;RT716000000667;;FO716000001305;2;;2022-08-29 00:00:00;;;;
716000001199;RT716000000668;;FO716000001732;1;;2022-08-29 00:00:00;;;;
716000001200;RT716000000668;;FO716000001306;2;;2022-08-29 00:00:00;;;;
716000001201;RT716000000669;;FO716000001733;1;;2022-08-29 00:00:00;;;;
716000001202;RT716000000669;;FO716000001307;2;;2022-08-29 00:00:00;;;;
716000001203;RT716000000670;;FO716000001308;1;;2022-08-29 00:00:00;;;;
716000001204;RT716000000670;;FO716000001734;2;;2022-08-29 00:00:00;;;;
716000001205;RT716000000671;;FO716000001747;1;;2022-08-29 00:00:00;;;;
716000001206;RT716000000671;;FO716000001309;2;;2022-08-29 00:00:00;;;;
716000001207;RT716000000671;;FO716000001735;3;;2022-08-29 00:00:00;;;;
716000001208;RT716000000672;;FO716000001736;1;;2022-08-29 00:00:00;;;;
716000001209;RT716000000672;;FO716000001748;2;;2022-08-29 00:00:00;;;;
716000001210;RT716000000672;;FO716000001310;3;;2022-08-29 00:00:00;;;;
716000001211;RT716000000673;;FO716000001311;1;;2022-08-29 00:00:00;;;;
716000001212;RT716000000673;;FO716000001749;2;;2022-08-29 00:00:00;;;;
716000001213;RT716000000673;;FO716000001737;3;;2022-08-29 00:00:00;;;;
716000001214;RT716000000674;;FO716000001312;1;;2022-08-29 00:00:00;;;;
716000001215;RT716000000674;;FO716000001738;2;;2022-08-29 00:00:00;;;;
716000001216;RT716000000674;;FO716000001750;3;;2022-08-29 00:00:00;;;;
716000001217;RT716000000675;;FO716000001751;1;;2022-08-29 00:00:00;;;;
716000001218;RT716000000675;;FO716000001313;2;;2022-08-29 00:00:00;;;;
716000001219;RT716000000675;;FO716000001739;3;;2022-08-29 00:00:00;;;;
716000001220;RT716000000676;;FO716000001740;1;;2022-08-29 00:00:00;;;;
716000001221;RT716000000676;;FO716000001314;2;;2022-08-29 00:00:00;;;;
716000001222;RT716000000676;;FO716000001752;3;;2022-08-29 00:00:00;;;;
716000001223;RT716000000677;;FO716000001315;1;;2022-08-29 00:00:00;;;;
716000001224;RT716000000677;;FO716000001753;2;;2022-08-29 00:00:00;;;;
716000001225;RT716000000678;;FO716000001316;1;;2022-08-29 00:00:00;;;;
716000001226;RT716000000678;;FO716000001754;2;;2022-08-29 00:00:00;;;;
716000001227;RT716000000679;;FO716000001317;1;;2022-08-29 00:00:00;;;;
716000001228;RT716000000679;;FO716000001755;2;;2022-08-29 00:00:00;;;;
716000001229;RT716000000680;;FO716000001318;1;;2022-08-29 00:00:00;;;;
716000001230;RT716000000680;;FO716000001756;2;;2022-08-29 00:00:00;;;;
716000001231;RT716000000681;;FO716000001319;1;;2022-08-29 00:00:00;;;;
716000001232;RT716000000681;;FO716000001757;2;;2022-08-29 00:00:00;;;;
716000001233;RT716000000682;;FO716000001758;1;;2022-08-29 00:00:00;;;;
716000001234;RT716000000682;;FO716000001320;2;;2022-08-29 00:00:00;;;;
716000001235;RT716000000683;;FO716000001759;1;;2022-08-29 00:00:00;;;;
716000001236;RT716000000683;;FO716000001321;2;;2022-08-29 00:00:00;;;;
716000001237;RT716000000683;;FO716000001771;3;;2022-08-29 00:00:00;;;;
716000001238;RT716000000684;;FO716000001322;1;;2022-08-29 00:00:00;;;;
716000001239;RT716000000684;;FO716000001760;2;;2022-08-29 00:00:00;;;;
716000001240;RT716000000684;;FO716000001772;3;;2022-08-29 00:00:00;;;;
716000001241;RT716000000685;;FO716000001761;1;;2022-08-29 00:00:00;;;;
716000001242;RT716000000685;;FO716000001773;2;;2022-08-29 00:00:00;;;;
716000001243;RT716000000685;;FO716000001323;3;;2022-08-29 00:00:00;;;;
716000001244;RT716000000686;;FO716000001762;1;;2022-08-29 00:00:00;;;;
716000001245;RT716000000686;;FO716000001774;2;;2022-08-29 00:00:00;;;;
716000001246;RT716000000686;;FO716000001324;3;;2022-08-29 00:00:00;;;;
716000001247;RT716000000687;;FO716000001325;1;;2022-08-29 00:00:00;;;;
716000001248;RT716000000687;;FO716000001763;2;;2022-08-29 00:00:00;;;;
716000001249;RT716000000687;;FO716000001775;3;;2022-08-29 00:00:00;;;;
716000001250;RT716000000688;;FO716000001776;1;;2022-08-29 00:00:00;;;;
716000001251;RT716000000688;;FO716000001326;2;;2022-08-29 00:00:00;;;;
716000001252;RT716000000688;;FO716000001764;3;;2022-08-29 00:00:00;;;;
716000001253;RT716000000689;;FO716000001327;1;;2022-08-29 00:00:00;;;;
716000001254;RT716000000689;;FO716000001777;2;;2022-08-29 00:00:00;;;;
716000001255;RT716000000690;;FO716000001778;1;;2022-08-29 00:00:00;;;;
716000001256;RT716000000690;;FO716000001328;2;;2022-08-29 00:00:00;;;;
716000001257;RT716000000691;;FO716000001779;1;;2022-08-29 00:00:00;;;;
716000001258;RT716000000691;;FO716000001329;2;;2022-08-29 00:00:00;;;;
716000001259;RT716000000692;;FO716000001780;1;;2022-08-29 00:00:00;;;;
716000001260;RT716000000692;;FO716000001330;2;;2022-08-29 00:00:00;;;;
716000001261;RT716000000693;;FO716000001331;1;;2022-08-29 00:00:00;;;;
716000001262;RT716000000693;;FO716000001781;2;;2022-08-29 00:00:00;;;;
716000001263;RT716000000694;;FO716000001332;1;;2022-08-29 00:00:00;;;;
716000001264;RT716000000694;;FO716000001782;2;;2022-08-29 00:00:00;;;;
716000001265;RT716000000695;;FO716000001333;1;;2022-08-29 00:00:00;;;;
716000001266;RT716000000695;;FO716000001783;2;;2022-08-29 00:00:00;;;;
716000001267;RT716000000695;;FO716000001795;3;;2022-08-29 00:00:00;;;;
716000001268;RT716000000696;;FO716000001796;1;;2022-08-29 00:00:00;;;;
716000001269;RT716000000696;;FO716000001784;2;;2022-08-29 00:00:00;;;;
716000001270;RT716000000696;;FO716000001334;3;;2022-08-29 00:00:00;;;;
716000001271;RT716000000697;;FO716000001785;1;;2022-08-29 00:00:00;;;;
716000001272;RT716000000697;;FO716000001797;2;;2022-08-29 00:00:00;;;;
716000001273;RT716000000697;;FO716000001335;3;;2022-08-29 00:00:00;;;;
716000001274;RT716000000698;;FO716000001786;1;;2022-08-29 00:00:00;;;;
716000001275;RT716000000698;;FO716000001336;2;;2022-08-29 00:00:00;;;;
716000001276;RT716000000698;;FO716000001798;3;;2022-08-29 00:00:00;;;;
716000001277;RT716000000699;;FO716000001337;1;;2022-08-29 00:00:00;;;;
716000001278;RT716000000699;;FO716000001787;2;;2022-08-29 00:00:00;;;;
716000001279;RT716000000699;;FO716000001799;3;;2022-08-29 00:00:00;;;;
716000001280;RT716000000700;;FO716000001788;1;;2022-08-29 00:00:00;;;;
716000001281;RT716000000700;;FO716000001338;2;;2022-08-29 00:00:00;;;;
716000001282;RT716000000700;;FO716000001800;3;;2022-08-29 00:00:00;;;;
716000001283;RT716000000701;;FO716000001339;1;;2022-08-29 00:00:00;;;;
716000001284;RT716000000701;;FO716000001801;2;;2022-08-29 00:00:00;;;;
716000001285;RT716000000702;;FO716000001802;1;;2022-08-29 00:00:00;;;;
716000001286;RT716000000702;;FO716000001340;2;;2022-08-29 00:00:00;;;;
716000001287;RT716000000703;;FO716000001803;1;;2022-08-29 00:00:00;;;;
716000001288;RT716000000703;;FO716000001341;2;;2022-08-29 00:00:00;;;;
716000001289;RT716000000704;;FO716000001804;1;;2022-08-29 00:00:00;;;;
716000001290;RT716000000704;;FO716000001342;2;;2022-08-29 00:00:00;;;;
716000001291;RT716000000705;;FO716000001343;1;;2022-08-29 00:00:00;;;;
716000001292;RT716000000705;;FO716000001805;2;;2022-08-29 00:00:00;;;;
716000001293;RT716000000706;;FO716000001344;1;;2022-08-29 00:00:00;;;;
716000001294;RT716000000706;;FO716000001806;2;;2022-08-29 00:00:00;;;;
716000001295;RT716000000707;;FO716000001807;1;;2022-08-29 00:00:00;;;;
716000001296;RT716000000707;;FO716000001345;2;;2022-08-29 00:00:00;;;;
716000001297;RT716000000708;;FO716000001346;1;;2022-08-29 00:00:00;;;;
716000001298;RT716000000708;;FO716000001808;2;;2022-08-29 00:00:00;;;;
716000001299;RT716000000709;;FO716000001347;1;;2022-08-29 00:00:00;;;;
716000001300;RT716000000709;;FO716000001809;2;;2022-08-29 00:00:00;;;;
716000001301;RT716000000710;;FO716000001810;1;;2022-08-29 00:00:00;;;;
716000001302;RT716000000710;;FO716000001348;2;;2022-08-29 00:00:00;;;;
716000001303;RT716000000711;;FO716000001811;1;;2022-08-29 00:00:00;;;;
716000001304;RT716000000711;;FO716000001349;2;;2022-08-29 00:00:00;;;;
716000001305;RT716000000712;;FO716000001350;1;;2022-08-29 00:00:00;;;;
716000001306;RT716000000712;;FO716000001812;2;;2022-08-29 00:00:00;;;;
716000001307;RT716000000713;;FO716000001351;1;;2022-08-29 00:00:00;;;;
716000001308;RT716000000713;;FO716000001813;2;;2022-08-29 00:00:00;;;;
716000001309;RT716000000714;;FO716000001352;1;;2022-08-29 00:00:00;;;;
716000001310;RT716000000714;;FO716000001814;2;;2022-08-29 00:00:00;;;;
716000001311;RT716000000715;;FO716000001815;1;;2022-08-29 00:00:00;;;;
716000001312;RT716000000715;;FO716000001353;2;;2022-08-29 00:00:00;;;;
716000001313;RT716000000716;;FO716000001816;1;;2022-08-29 00:00:00;;;;
716000001314;RT716000000716;;FO716000001354;2;;2022-08-29 00:00:00;;;;
716000001315;RT716000000717;;FO716000001817;1;;2022-08-29 00:00:00;;;;
716000001316;RT716000000717;;FO716000001355;2;;2022-08-29 00:00:00;;;;
716000001317;RT716000000718;;FO716000001356;1;;2022-08-29 00:00:00;;;;
716000001318;RT716000000718;;FO716000001818;2;;2022-08-29 00:00:00;;;;
716000001319;RT716000000719;;FO716000001819;1;;2022-08-29 00:00:00;;;;
716000001320;RT716000000719;;FO716000002107;2;;2022-08-29 00:00:00;;;;
716000001321;RT716000000719;;FO716000001963;3;;2022-08-29 00:00:00;;;;
716000001322;RT716000000720;;FO716000001820;1;;2022-08-29 00:00:00;;;;
716000001323;RT716000000720;;FO716000001964;2;;2022-08-29 00:00:00;;;;
716000001324;RT716000000720;;FO716000002108;3;;2022-08-29 00:00:00;;;;
716000001325;RT716000000721;;FO716000001965;1;;2022-08-29 00:00:00;;;;
716000001326;RT716000000721;;FO716000001821;2;;2022-08-29 00:00:00;;;;
716000001327;RT716000000721;;FO716000002109;3;;2022-08-29 00:00:00;;;;
716000001328;RT716000000722;;FO716000002110;1;;2022-08-29 00:00:00;;;;
716000001329;RT716000000722;;FO716000001966;2;;2022-08-29 00:00:00;;;;
716000001330;RT716000000722;;FO716000001822;3;;2022-08-29 00:00:00;;;;
716000001331;RT716000000723;;FO716000001967;1;;2022-08-29 00:00:00;;;;
716000001332;RT716000000723;;FO716000001823;2;;2022-08-29 00:00:00;;;;
716000001333;RT716000000723;;FO716000002111;3;;2022-08-29 00:00:00;;;;
716000001334;RT716000000724;;FO716000001824;1;;2022-08-29 00:00:00;;;;
716000001335;RT716000000724;;FO716000002112;2;;2022-08-29 00:00:00;;;;
716000001336;RT716000000724;;FO716000001968;3;;2022-08-29 00:00:00;;;;
716000001337;RT716000000725;;FO716000001825;1;;2022-08-29 00:00:00;;;;
716000001338;RT716000000725;;FO716000001969;2;;2022-08-29 00:00:00;;;;
716000001339;RT716000000725;;FO716000002113;3;;2022-08-29 00:00:00;;;;
716000001340;RT716000000725;;FO716000002149;4;;2022-08-29 00:00:00;;;;
716000001341;RT716000000726;;FO716000002114;1;;2022-08-29 00:00:00;;;;
716000001342;RT716000000726;;FO716000002150;2;;2022-08-29 00:00:00;;;;
716000001343;RT716000000726;;FO716000001826;3;;2022-08-29 00:00:00;;;;
716000001344;RT716000000726;;FO716000001970;4;;2022-08-29 00:00:00;;;;
716000001345;RT716000000727;;FO716000002151;1;;2022-08-29 00:00:00;;;;
716000001346;RT716000000727;;FO716000002115;2;;2022-08-29 00:00:00;;;;
716000001347;RT716000000727;;FO716000001827;3;;2022-08-29 00:00:00;;;;
716000001348;RT716000000727;;FO716000001971;4;;2022-08-29 00:00:00;;;;
716000001349;RT716000000728;;FO716000001828;1;;2022-08-29 00:00:00;;;;
716000001350;RT716000000728;;FO716000001972;2;;2022-08-29 00:00:00;;;;
716000001351;RT716000000728;;FO716000002152;3;;2022-08-29 00:00:00;;;;
716000001352;RT716000000728;;FO716000002116;4;;2022-08-29 00:00:00;;;;
716000001353;RT716000000729;;FO716000002153;1;;2022-08-29 00:00:00;;;;
716000001354;RT716000000729;;FO716000001973;2;;2022-08-29 00:00:00;;;;
716000001355;RT716000000729;;FO716000002117;3;;2022-08-29 00:00:00;;;;
716000001356;RT716000000729;;FO716000001829;4;;2022-08-29 00:00:00;;;;
716000001357;RT716000000730;;FO716000002154;1;;2022-08-29 00:00:00;;;;
716000001358;RT716000000730;;FO716000002118;2;;2022-08-29 00:00:00;;;;
716000001359;RT716000000730;;FO716000001974;3;;2022-08-29 00:00:00;;;;
716000001360;RT716000000730;;FO716000001830;4;;2022-08-29 00:00:00;;;;
716000001361;RT716000000731;;FO716000002155;1;;2022-08-29 00:00:00;;;;
716000001362;RT716000000731;;FO716000001831;2;;2022-08-29 00:00:00;;;;
716000001363;RT716000000731;;FO716000002119;3;;2022-08-29 00:00:00;;;;
716000001364;RT716000000731;;FO716000002191;4;;2022-08-29 00:00:00;;;;
716000001365;RT716000000731;;FO716000001975;5;;2022-08-29 00:00:00;;;;
716000001366;RT716000000732;;FO716000002120;1;;2022-08-29 00:00:00;;;;
716000001367;RT716000000732;;FO716000001832;2;;2022-08-29 00:00:00;;;;
716000001368;RT716000000732;;FO716000002156;3;;2022-08-29 00:00:00;;;;
716000001369;RT716000000732;;FO716000002192;4;;2022-08-29 00:00:00;;;;
716000001370;RT716000000732;;FO716000001976;5;;2022-08-29 00:00:00;;;;
716000001371;RT716000000733;;FO716000002193;1;;2022-08-29 00:00:00;;;;
716000001372;RT716000000733;;FO716000002157;2;;2022-08-29 00:00:00;;;;
716000001373;RT716000000733;;FO716000001833;3;;2022-08-29 00:00:00;;;;
716000001374;RT716000000733;;FO716000002121;4;;2022-08-29 00:00:00;;;;
716000001375;RT716000000733;;FO716000001977;5;;2022-08-29 00:00:00;;;;
716000001376;RT716000000734;;FO716000002158;1;;2022-08-29 00:00:00;;;;
716000001377;RT716000000734;;FO716000001978;2;;2022-08-29 00:00:00;;;;
716000001378;RT716000000734;;FO716000001834;3;;2022-08-29 00:00:00;;;;
716000001379;RT716000000734;;FO716000002194;4;;2022-08-29 00:00:00;;;;
716000001380;RT716000000734;;FO716000002122;5;;2022-08-29 00:00:00;;;;
716000001381;RT716000000735;;FO716000001979;1;;2022-08-29 00:00:00;;;;
716000001382;RT716000000735;;FO716000002159;2;;2022-08-29 00:00:00;;;;
716000001383;RT716000000735;;FO716000001835;3;;2022-08-29 00:00:00;;;;
716000001384;RT716000000735;;FO716000002123;4;;2022-08-29 00:00:00;;;;
716000001385;RT716000000735;;FO716000002195;5;;2022-08-29 00:00:00;;;;
716000001386;RT716000000736;;FO716000002160;1;;2022-08-29 00:00:00;;;;
716000001387;RT716000000736;;FO716000002196;2;;2022-08-29 00:00:00;;;;
716000001388;RT716000000736;;FO716000001836;3;;2022-08-29 00:00:00;;;;
716000001389;RT716000000736;;FO716000002124;4;;2022-08-29 00:00:00;;;;
716000001390;RT716000000736;;FO716000001980;5;;2022-08-29 00:00:00;;;;
